Date,Close
12/30/2021,1.515
12/31/2021,1.512
1/3/2022,1.628
1/4/2022,1.668
1/5/2022,1.705
1/6/2022,1.733
1/7/2022,1.771
1/10/2022,1.78
1/11/2022,1.746
1/12/2022,1.725
1/13/2022,1.711
1/14/2022,1.772
1/18/2022,1.865
1/19/2022,1.827
1/20/2022,1.833
1/21/2022,1.747
1/24/2022,1.735
1/25/2022,1.783
1/26/2022,1.848
1/27/2022,1.807
1/28/2022,1.782
1/31/2022,1.782
2/1/2022,1.8
2/2/2022,1.766
2/3/2022,1.827
2/4/2022,1.93
2/7/2022,1.916
2/8/2022,1.954
2/9/2022,1.929
2/10/2022,2.031
2/11/2022,1.955
2/14/2022,1.996
2/15/2022,2.045
2/16/2022,2.047
2/17/2022,1.972
2/18/2022,1.932
2/22/2022,1.948
2/23/2022,1.977
2/24/2022,1.969
2/25/2022,1.986
2/28/2022,1.839
3/1/2022,1.707
3/2/2022,1.865
3/3/2022,1.844
3/4/2022,1.724
3/7/2022,1.751
3/8/2022,1.872
3/9/2022,1.948
3/10/2022,2.011
3/11/2022,2.004
3/14/2022,2.14
3/15/2022,2.16
3/16/2022,2.188
3/17/2022,2.192
3/18/2022,2.148
3/21/2022,2.315
3/22/2022,2.373
3/23/2022,2.321
3/24/2022,2.341
3/25/2022,2.492
3/28/2022,2.477
3/29/2022,2.4
3/30/2022,2.358
3/31/2022,2.327
4/1/2022,2.377
4/4/2022,2.412
4/5/2022,2.556
4/6/2022,2.609
4/7/2022,2.652
4/8/2022,2.713
4/11/2022,2.78
4/12/2022,2.725
4/13/2022,2.687
4/14/2022,2.828
4/18/2022,2.862
4/19/2022,2.913
4/20/2022,2.84
4/21/2022,2.917
4/22/2022,2.906
4/25/2022,2.826
4/26/2022,2.772
4/27/2022,2.818
4/28/2022,2.863
4/29/2022,2.887
5/2/2022,2.996
5/3/2022,2.96
5/4/2022,2.917
5/5/2022,3.066
5/6/2022,3.123
5/9/2022,3.079
5/10/2022,2.993
5/11/2022,2.921
5/12/2022,2.817
5/13/2022,2.935
5/16/2022,2.877
5/17/2022,2.968
5/18/2022,2.886
5/19/2022,2.855
5/20/2022,2.787
5/23/2022,2.859
5/24/2022,2.76
5/25/2022,2.749
5/26/2022,2.756
5/27/2022,2.743
5/31/2022,2.844
6/1/2022,2.931
6/2/2022,2.913
6/3/2022,2.957
6/6/2022,3.038
6/7/2022,2.972
6/8/2022,3.029
6/9/2022,3.044
6/10/2022,3.156
6/13/2022,3.366
6/14/2022,3.483
6/15/2022,3.395
6/16/2022,3.307
6/17/2022,3.239
6/21/2022,3.307
6/22/2022,3.156
6/23/2022,3.068
6/24/2022,3.125
6/27/2022,3.194
6/28/2022,3.206
6/29/2022,3.093
6/30/2022,2.972
7/1/2022,2.889
7/5/2022,2.809
7/6/2022,2.913
7/7/2022,3.008
7/8/2022,3.101
7/11/2022,2.991
7/12/2022,2.958
7/13/2022,2.904
7/14/2022,2.96
7/15/2022,2.93
7/18/2022,2.96
7/19/2022,3.019
7/20/2022,3.036
7/21/2022,2.91
7/22/2022,2.783
7/25/2022,2.82
7/26/2022,2.787
7/27/2022,2.734
7/28/2022,2.681
7/29/2022,2.642
8/1/2022,2.606
8/2/2022,2.741
8/3/2022,2.748
8/4/2022,2.676
8/5/2022,2.84
8/8/2022,2.765
8/9/2022,2.797
8/10/2022,2.786
8/11/2022,2.888
8/12/2022,2.849
8/15/2022,2.791
8/16/2022,2.824
8/17/2022,2.893
8/18/2022,2.88
8/19/2022,2.989
8/22/2022,3.037
8/23/2022,3.054
8/24/2022,3.106
8/25/2022,3.026
8/26/2022,3.035
8/29/2022,3.11
8/30/2022,3.11
8/31/2022,3.133
9/1/2022,3.265
9/2/2022,3.193
9/6/2022,3.34
9/7/2022,3.265
9/8/2022,3.292
9/9/2022,3.321
9/12/2022,3.362
9/13/2022,3.422
9/14/2022,3.412
9/15/2022,3.459
9/16/2022,3.448
9/19/2022,3.49
9/20/2022,3.571
9/21/2022,3.51
9/22/2022,3.708
9/23/2022,3.697
9/26/2022,3.878
9/27/2022,3.964
9/28/2022,3.705
9/29/2022,3.747
9/30/2022,3.804
10/3/2022,3.651
10/4/2022,3.617
10/5/2022,3.759
10/6/2022,3.826
10/7/2022,3.883
10/10/2022,3.888
10/11/2022,3.939
10/12/2022,3.902
10/13/2022,3.952
10/14/2022,4.01
10/17/2022,4.015
10/18/2022,3.998
10/19/2022,4.127
10/20/2022,4.226
10/21/2022,4.213
10/24/2022,4.234
10/25/2022,4.108
10/26/2022,4.015
10/27/2022,3.937
10/28/2022,4.01
10/31/2022,4.077
11/1/2022,4.052
11/2/2022,4.059
11/3/2022,4.124
11/4/2022,4.156
11/7/2022,4.214
11/8/2022,4.126
11/9/2022,4.151
11/10/2022,3.829
11/11/2022,3.813
11/14/2022,3.865
11/15/2022,3.799
11/16/2022,3.692
11/17/2022,3.775
11/18/2022,3.818
11/21/2022,3.825
11/22/2022,3.758
11/23/2022,3.706
11/25/2022,3.691
11/28/2022,3.703
11/29/2022,3.748
11/30/2022,3.703
12/1/2022,3.529
12/2/2022,3.506
12/5/2022,3.599
12/6/2022,3.513
12/7/2022,3.408
12/8/2022,3.491
12/9/2022,3.567
12/12/2022,3.611
12/13/2022,3.501
12/14/2022,3.503
12/15/2022,3.45
12/16/2022,3.482
12/19/2022,3.581
12/20/2022,3.684
12/21/2022,3.684
12/22/2022,3.669
12/23/2022,3.751
12/27/2022,3.86
12/28/2022,3.887
12/29/2022,3.835
12/30/2022,3.879
1/3/2023,3.793
1/4/2023,3.709
1/5/2023,3.72
1/6/2023,3.569
1/9/2023,3.517
1/10/2023,3.621
1/11/2023,3.554
1/12/2023,3.449
1/13/2023,3.511
1/17/2023,3.535
1/18/2023,3.375
1/19/2023,3.397
1/20/2023,3.484
1/23/2023,3.525
1/24/2023,3.469
1/25/2023,3.462
1/26/2023,3.493
1/27/2023,3.518
1/30/2023,3.551
1/31/2023,3.529
2/1/2023,3.397
2/2/2023,3.396
2/3/2023,3.532
2/6/2023,3.634
2/7/2023,3.674
2/8/2023,3.653
2/9/2023,3.683
2/10/2023,3.744
2/13/2023,3.717
2/14/2023,3.761
2/15/2023,3.809
2/16/2023,3.843
2/17/2023,3.828
2/21/2023,3.955
2/22/2023,3.923
2/23/2023,3.879
2/24/2023,3.949
2/27/2023,3.922
2/28/2023,3.916
3/1/2023,3.994
3/2/2023,4.073
3/3/2023,3.964
3/6/2023,3.983
3/7/2023,3.975
3/8/2023,3.976
3/9/2023,3.925
3/10/2023,3.695
3/13/2023,3.515
3/14/2023,3.638
3/15/2023,3.492
3/16/2023,3.585
3/17/2023,3.395
3/20/2023,3.481
3/21/2023,3.606
3/22/2023,3.5
3/23/2023,3.406
3/24/2023,3.38
3/27/2023,3.528
3/28/2023,3.564
3/29/2023,3.566
3/30/2023,3.551
3/31/2023,3.494
4/3/2023,3.43
4/4/2023,3.337
4/5/2023,3.287
4/6/2023,3.288
4/10/2023,3.415
4/11/2023,3.434
4/12/2023,3.421
4/13/2023,3.452
4/14/2023,3.522
4/17/2023,3.591
4/18/2023,3.572
4/19/2023,3.602
4/20/2023,3.545
4/21/2023,3.57
4/24/2023,3.515
4/25/2023,3.396
4/26/2023,3.432
4/27/2023,3.528
4/28/2023,3.452
5/1/2023,3.574
5/2/2023,3.439
5/3/2023,3.403
5/4/2023,3.351
5/5/2023,3.446
5/8/2023,3.521
5/9/2023,3.521
5/10/2023,3.439
5/11/2023,3.397
5/12/2023,3.463
5/15/2023,3.508
5/16/2023,3.549
5/17/2023,3.581
5/18/2023,3.648
5/19/2023,3.692
5/22/2023,3.719
5/23/2023,3.698
5/24/2023,3.719
5/25/2023,3.814
5/26/2023,3.81
5/30/2023,3.7
5/31/2023,3.637
6/1/2023,3.608
6/2/2023,3.691
6/5/2023,3.693
6/6/2023,3.699
6/7/2023,3.784
6/8/2023,3.714
6/9/2023,3.745
6/12/2023,3.765
6/13/2023,3.839
6/14/2023,3.796
6/15/2023,3.728
6/16/2023,3.769
6/20/2023,3.729
6/21/2023,3.723
6/22/2023,3.799
6/23/2023,3.739
6/26/2023,3.719
6/27/2023,3.768
6/28/2023,3.71
6/29/2023,3.854
6/30/2023,3.819
7/3/2023,3.858
7/5/2023,3.945
7/6/2023,4.041
7/7/2023,4.05
7/10/2023,4.006
7/11/2023,3.98
7/12/2023,3.861
7/13/2023,3.761
7/14/2023,3.819
7/17/2023,3.797
7/18/2023,3.789
7/19/2023,3.742
7/20/2023,3.854
7/21/2023,3.837
7/24/2023,3.857
7/25/2023,3.912
7/26/2023,3.851
7/27/2023,4.012
7/28/2023,3.969
7/31/2023,3.959
8/1/2023,4.051
8/2/2023,4.078
8/3/2023,4.189
8/4/2023,4.06
8/7/2023,4.078
8/8/2023,4.026
8/9/2023,4.012
8/10/2023,4.08
